Dish Name,Ingredients Used,Price,Time Consumed,Menu Group
Tandoori Platter,"mushroom, flour, milk, tomato",193.46,43,Combo
Aloo Gobi,"broccoli, butter, chicken, cheese, egg",502.89,9,Veg
Ice Cream Sundae,"garlic, onion, butter",575.55,25,Main Course
Paneer Pakora,"fish, noodles, butter, milk, flour",169.71,16,Veg
Rasgulla,"carrot, flour, mushroom, tomato, cheese",244.15,42,Dessert
Biryani Combo,"oregano, chicken, corn, broccoli",358.38,40,Combo
Fruit Custard,"spinach, onion, capsicum, cucumber, cream",242.25,19,Starter
Rice Kheer,"onion, fish, yogurt",128.17,13,Dessert
Jeera Aloo,"basil, chicken, paneer, flour",224.76,21,Veg
Kadai Paneer,"milk, chicken, tomato",391.92,28,Veg
Sweet Lassi,"carrot, fish, lentils, butter, rice",590.16,40,Beverage
Filter Coffee,"cheese, noodles, milk, fish",601.15,8,Beverage
Chicken 65,"pepper, beef, ginger, cheese, oregano",267.41,22,Non-Veg
Non-Veg Platter,"potato, rice, beef",301.16,20,Veg
Butter Milk,"chicken, pepper, egg",580.8,12,Beverage
Mix Vegetable,"yogurt, ginger, spinach",201.97,6,Veg
Cold Coffee,"broccoli, beef, flour, capsicum",365.97,45,Beverage
Biryani Combo,"pepper, cheese, beef",318.18,42,Combo
Bhindi Masala,"cheese, ginger, tomato",216.72,17,Starter
Fish Curry,"tomato, egg, potato, cucumber",312.97,32,Non-Veg
Onion Bhaji,"spinach, onion, milk",556.91,15,Starter
Paneer Butter Masala,"tomato, oregano, corn",585.44,6,Veg
Chicken Biryani,"onion, fish, carrot",470.09,35,Non-Veg
Starter Platter,"tomato, paneer, flour, beef",271.5,25,Combo
Samosa,"cheese, garlic, yogurt, tomato",337.71,9,Main Course
Tandoori Platter,"cheese, ginger, spinach, oregano, fish",645.64,37,Combo
Dal + Rice Combo,"cream, flour, basil, tomato, noodles",120.35,9,Veg
Family Meal Deal,"beef, spinach, paneer",393.94,33,Non-Veg
Family Meal Deal,"cream, onion, chicken, egg",528.45,43,Combo
Gajar Halwa,"cheese, cucumber, rice, onion, capsicum",276.81,9,Dessert
Fruit Custard,"rice, broccoli, egg",152.69,37,Starter
Badam Milk,"tomato, milk, ginger",537.84,45,Beverage
Corn Cheese Balls,"onion, basil, cucumber, cream",530.77,23,Main Course
Family Meal Deal,"capsicum, ginger, cheese, oregano, noodles",590.33,12,Dessert
Aloo Gobi,"carrot, capsicum, pepper",288.73,37,Veg
Mutton Rogan Josh,"basil, cream, flour, pepper",468.67,5,Non-Veg
Beef Stir Fry,"garlic, onion, flour",614.3,22,Non-Veg
Vegetable Korma,"ginger, corn, egg, butter, beef",471.08,29,Veg
Gulab Jamun,"carrot, corn, flour, onion",625.66,11,Dessert
Green Tea,"oregano, beef, lentils, cheese, flour",123.23,12,Beverage
Ice Cream Sundae,"cucumber, paneer, cheese, spinach",474.28,6,Combo
Veg Thali,"potato, carrot, pepper",437.59,13,Veg
Grilled Fish,"capsicum, fish, carrot, basil",490.54,33,Non-Veg
Paneer Pakora,"garlic, beef, tomato, spinach, egg",518.53,33,Veg
Chicken Korma,"garlic, egg, ginger, tomato",434.55,42,Non-Veg
Beef Vindaloo,"cucumber, capsicum, garlic, flour, noodles",341.08,9,Non-Veg
Ice Cream Sundae,"carrot, flour, chicken",176.41,13,Main Course
Rasgulla,"cheese, egg, paneer",423.82,22,Dessert
Paneer Pakora,"pepper, egg, cheese, rice",245.43,14,Veg
Veg Manchurian,"yogurt, potato, chicken, garlic",347.82,6,Veg
Tandoori Platter,"cream, broccoli, basil, butter, paneer",629.58,34,Combo
Chicken 65,"cheese, chicken, flour, butter, spinach",495.39,16,Non-Veg
Paneer + Chicken Combo,"cheese, yogurt, basil",398.45,44,Veg
Chicken Korma,"capsicum, butter, oregano, tomato, cream",277.69,39,Non-Veg
Chicken Tikka,"cucumber, capsicum, corn, butter, spinach",524.11,11,Non-Veg
Veg Thali,"milk, paneer, egg, beef",260.41,18,Veg
Cold Coffee,"capsicum, corn, tomato",342.15,45,Beverage
Fresh Lime Soda,"corn, butter, chicken, broccoli, mushroom",204.83,13,Veg
Tandoori Platter,"rice, broccoli, flour, basil",343.56,24,Combo
Hara Bhara Kebab,"chicken, capsicum, milk, tomato",423.27,5,Starter
Veg Spring Rolls,"pepper, carrot, potato, fish",231.42,38,Veg
Palak Paneer,"tomato, egg, flour",262.78,34,Veg
Rasgulla,"yogurt, ginger, egg",332.41,38,Dessert
Biryani Combo,"lentils, noodles, rice",501.56,13,Combo
Vegetable Korma,"milk, yogurt, capsicum",415.76,8,Veg
Chicken Tikka Masala,"carrot, spinach, noodles, ginger",482.91,30,Non-Veg
Mutton Rogan Josh,"mushroom, beef, cheese, oregano, carrot",526.25,20,Non-Veg
Rasgulla,"yogurt, noodles, broccoli, lentils, basil",303.71,34,Dessert
Non-Veg Platter,"cheese, garlic, carrot",546.82,45,Veg
Chicken Korma,"cheese, capsicum, egg, cucumber, broccoli",449.2,34,Non-Veg
Methi Malai Paneer,"flour, cream, mushroom, corn, yogurt",232.41,6,Veg
Palak Paneer,"tomato, spinach, potato, garlic",260.92,45,Veg
Green Tea,"capsicum, oregano, ginger, lentils, cheese",366.22,20,Beverage
Fish Curry,"carrot, onion, flour, cucumber, lentils",393.96,27,Non-Veg
Mango Kulfi,"broccoli, paneer, milk",590.17,16,Dessert
Rice Kheer,"cucumber, paneer, potato, noodles",348.48,9,Dessert
Jalebi,"egg, broccoli, onion, garlic",395.35,9,Veg
Bhindi Masala,"onion, lentils, yogurt, spinach, cream",311.34,44,Veg
Gulab Jamun,"butter, oregano, chicken, carrot",355.09,28,Dessert
Butter Milk,"cream, onion, corn, oregano, tomato",283.97,13,Beverage
Butter Milk,"potato, ginger, mushroom, chicken, yogurt",616.23,22,Beverage
Egg Curry,"tomato, broccoli, cream, beef, basil",328.52,44,Non-Veg
Biryani Combo,"beef, chicken, broccoli, corn",563.65,32,Combo
Cold Coffee,"spinach, cream, chicken",587.11,16,Beverage
Dessert Combo,"mushroom, cucumber, chicken, rice",198.51,7,Combo
Jalebi,"butter, yogurt, ginger, milk",295.2,36,Veg
Paneer Tikka Masala,"basil, carrot, egg, onion, beef",419.11,20,Veg
Grilled Fish,"cucumber, lentils, spinach",246.54,37,Non-Veg
Mango Lassi,"chicken, cream, paneer",615.38,37,Beverage
Veg Thali,"potato, beef, chicken",409.34,16,Veg
Filter Coffee,"broccoli, spinach, noodles, onion",230.89,26,Beverage
Fresh Lime Soda,"tomato, fish, corn, carrot",121.86,6,Main Course
Beef Stir Fry,"carrot, cream, lentils",412.28,30,Non-Veg
Rose Milk,"broccoli, onion, tomato",347.7,17,Beverage
Veg Spring Rolls,"butter, capsicum, mushroom, basil",131.23,28,Veg
Fruit Custard,"fish, spinach, broccoli, noodles, milk",425.54,9,Combo
Mango Kulfi,"fish, mushroom, beef, rice, garlic",577.82,18,Dessert
Gulab Jamun,"mushroom, corn, beef, cream, potato",347.3,10,Dessert
Vegetable Korma,"potato, paneer, garlic",596.28,20,Veg
Methi Malai Paneer,"noodles, pepper, potato",316.25,16,Veg
Sweet Lassi,"rice, cream, flour, tomato, basil",166.77,39,Beverage
Filter Coffee,"flour, yogurt, rice, cheese, butter",373.58,30,Beverage
Mango Kulfi,"butter, corn, paneer, yogurt",289.01,12,Dessert
Mango Lassi,"pepper, rice, onion, broccoli",215.83,22,Beverage
Corn Cheese Balls,"cream, spinach, mushroom, rice, cheese",649.43,6,Beverage
Chana Masala,"noodles, tomato, mushroom",375.86,7,Combo
Mango Lassi,"fish, cucumber, chicken, pepper",308.58,37,Beverage
Chicken Do Pyaza,"paneer, pepper, cream, onion, corn",439.22,29,Non-Veg
Mix Vegetable,"capsicum, broccoli, potato, rice, carrot",266.32,33,Veg
Chicken Tikka,"cheese, oregano, milk, chicken",620.97,35,Non-Veg
Paneer Bhurji,"tomato, cheese, garlic, yogurt",444.47,40,Veg
Green Tea,"paneer, beef, onion",599.25,18,Beverage
Samosa,"tomato, cheese, onion, lentils",614.23,11,Combo
Masala Chai,"broccoli, mushroom, milk, paneer",569.97,44,Beverage
Family Meal Deal,"cheese, lentils, carrot, tomato",344.48,9,Veg
Dessert Combo,"chicken, fish, yogurt, beef",444.17,16,Combo
Onion Bhaji,"pepper, noodles, ginger, lentils",137.91,15,Starter
Family Meal Deal,"ginger, flour, potato",266.26,38,Veg
Palak Paneer,"onion, rice, cucumber, potato, yogurt",252.49,37,Veg
Chilli Paneer,"egg, yogurt, flour, mushroom",309.63,39,Veg
Methi Malai Paneer,"milk, chicken, noodles, lentils, basil",410.49,36,Veg
Paneer Bhurji,"fish, paneer, capsicum, mushroom, yogurt",462.22,34,Veg
Fruit Custard,"carrot, rice, broccoli",135.85,10,Beverage
Beef Stir Fry,"flour, lentils, cheese, capsicum",620.43,30,Non-Veg
Biryani Combo,"oregano, spinach, lentils",137.7,40,Combo
Fresh Lime Soda,"lentils, noodles, butter, oregano",296.17,43,Non-Veg
Gulab Jamun,"tomato, broccoli, cream, flour, milk",179.44,24,Dessert
Paneer Butter Masala,"noodles, milk, cream, onion, basil",140.48,40,Veg
Samosa,"basil, pepper, corn, oregano, mushroom",348.52,26,Dessert
Beef Stir Fry,"basil, broccoli, onion, potato",264.63,21,Non-Veg
Chicken 65,"basil, oregano, paneer, cucumber, rice",490.38,44,Non-Veg
Biryani Combo,"pepper, beef, carrot, tomato, flour",193.9,12,Combo
Grilled Fish,"ginger, oregano, pepper, paneer, tomato",419.17,27,Non-Veg
Aloo Gobi,"broccoli, onion, capsicum, lentils",411.77,45,Veg
Green Tea,"basil, rice, cucumber",373.81,11,Beverage
Ras Malai,"rice, fish, cucumber, basil",551.51,14,Dessert
Mushroom Masala,"cheese, potato, flour, yogurt",126.57,30,Main Course
Veg Manchurian,"oregano, beef, corn",397.28,23,Veg
Dal + Rice Combo,"capsicum, fish, tomato",129.63,27,Veg
Biryani Combo,"cream, potato, milk, paneer",220.32,25,Combo
Mushroom Masala,"cheese, capsicum, basil, carrot",307.23,22,Dessert
Biryani Combo,"oregano, mushroom, pepper, cheese",242.48,39,Combo
Gajar Halwa,"butter, ginger, oregano, basil",255.59,24,Dessert
Paneer + Chicken Combo,"ginger, paneer, milk, broccoli",509.26,23,Veg
Chicken 65,"carrot, paneer, yogurt, oregano",425.29,37,Non-Veg
Palak Paneer,"lentils, basil, milk",376.05,8,Veg
Chicken Korma,"basil, oregano, yogurt, noodles, potato",531.23,42,Non-Veg
Mushroom Masala,"carrot, lentils, potato",519.26,16,Combo
Aloo Gobi,"yogurt, milk, oregano",177.33,10,Veg
Veg Manchurian,"garlic, butter, beef, flour",519.73,22,Veg
Chicken Do Pyaza,"egg, cream, noodles, butter",332.69,40,Non-Veg
Methi Malai Paneer,"egg, rice, potato, spinach, ginger",390.23,7,Veg
Beef Stir Fry,"yogurt, spinach, lentils, butter",195.68,38,Non-Veg
Masala Chai,"fish, carrot, garlic, basil, egg",125.41,11,Beverage
Bhindi Masala,"potato, rice, pepper, oregano, spinach",394.8,10,Non-Veg
Fish Curry,"garlic, spinach, cheese, corn",503.91,38,Non-Veg
Beef Stir Fry,"tomato, potato, cream, capsicum, egg",341.13,9,Non-Veg
Tandoori Platter,"carrot, flour, yogurt, basil, pepper",455.05,29,Combo
Starter Platter,"carrot, chicken, egg",434.15,24,Combo
Paneer + Chicken Combo,"butter, beef, cream",431.79,31,Veg
Fish Curry,"noodles, potato, chicken",190.05,45,Non-Veg
Paneer Butter Masala,"tomato, flour, cheese, lentils",313.86,30,Veg
Palak Paneer,"rice, yogurt, fish, mushroom, carrot",201.68,19,Veg
Fish Amritsari,"potato, lentils, chicken",394.91,24,Non-Veg
Paneer Bhurji,"capsicum, basil, milk",645.49,27,Veg
Vegetable Korma,"egg, noodles, onion",489.75,7,Veg
Tandoori Platter,"mushroom, flour, milk, tomato",193.46,43,Combo
Aloo Gobi,"broccoli, butter, chicken, cheese, egg",502.89,9,Veg
Ice Cream Sundae,"garlic, onion, butter",575.55,25,Main Course
Paneer Pakora,"fish, noodles, butter, milk, flour",169.71,16,Veg
Rasgulla,"carrot, flour, mushroom, tomato, cheese",244.15,42,Dessert
Biryani Combo,"oregano, chicken, corn, broccoli",358.38,40,Combo
Fruit Custard,"spinach, onion, capsicum, cucumber, cream",242.25,19,Starter
Rice Kheer,"onion, fish, yogurt",128.17,13,Dessert
Jeera Aloo,"basil, chicken, paneer, flour",224.76,21,Veg
Kadai Paneer,"milk, chicken, tomato",391.92,28,Veg
Sweet Lassi,"carrot, fish, lentils, butter, rice",590.16,40,Beverage
Filter Coffee,"cheese, noodles, milk, fish",601.15,8,Beverage
Chicken 65,"pepper, beef, ginger, cheese, oregano",267.41,22,Non-Veg
Non-Veg Platter,"potato, rice, beef",301.16,20,Veg
Butter Milk,"chicken, pepper, egg",580.8,12,Beverage
Mix Vegetable,"yogurt, ginger, spinach",201.97,6,Veg
Cold Coffee,"broccoli, beef, flour, capsicum",365.97,45,Beverage
Biryani Combo,"pepper, cheese, beef",318.18,42,Combo
Bhindi Masala,"cheese, ginger, tomato",216.72,17,Starter
Fish Curry,"tomato, egg, potato, cucumber",312.97,32,Non-Veg
Onion Bhaji,"spinach, onion, milk",556.91,15,Starter
Paneer Butter Masala,"tomato, oregano, corn",585.44,6,Veg
Chicken Biryani,"onion, fish, carrot",470.09,35,Non-Veg
Starter Platter,"tomato, paneer, flour, beef",271.5,25,Combo
Samosa,"cheese, garlic, yogurt, tomato",337.71,9,Main Course
Tandoori Platter,"cheese, ginger, spinach, oregano, fish",645.64,37,Combo
Dal + Rice Combo,"cream, flour, basil, tomato, noodles",120.35,9,Veg
Family Meal Deal,"beef, spinach, paneer",393.94,33,Non-Veg
Family Meal Deal,"cream, onion, chicken, egg",528.45,43,Combo
Gajar Halwa,"cheese, cucumber, rice, onion, capsicum",276.81,9,Dessert
Fruit Custard,"rice, broccoli, egg",152.69,37,Starter
Badam Milk,"tomato, milk, ginger",537.84,45,Beverage
Corn Cheese Balls,"onion, basil, cucumber, cream",530.77,23,Main Course
Family Meal Deal,"capsicum, ginger, cheese, oregano, noodles",590.33,12,Dessert
Aloo Gobi,"carrot, capsicum, pepper",288.73,37,Veg
Mutton Rogan Josh,"basil, cream, flour, pepper",468.67,5,Non-Veg
Beef Stir Fry,"garlic, onion, flour",614.3,22,Non-Veg
Vegetable Korma,"ginger, corn, egg, butter, beef",471.08,29,Veg
Gulab Jamun,"carrot, corn, flour, onion",625.66,11,Dessert
Green Tea,"oregano, beef, lentils, cheese, flour",123.23,12,Beverage
Ice Cream Sundae,"cucumber, paneer, cheese, spinach",474.28,6,Combo
Veg Thali,"potato, carrot, pepper",437.59,13,Veg
Grilled Fish,"capsicum, fish, carrot, basil",490.54,33,Non-Veg
Paneer Pakora,"garlic, beef, tomato, spinach, egg",518.53,33,Veg
Chicken Korma,"garlic, egg, ginger, tomato",434.55,42,Non-Veg
Beef Vindaloo,"cucumber, capsicum, garlic, flour, noodles",341.08,9,Non-Veg
Ice Cream Sundae,"carrot, flour, chicken",176.41,13,Main Course
Rasgulla,"cheese, egg, paneer",423.82,22,Dessert
Paneer Pakora,"pepper, egg, cheese, rice",245.43,14,Veg
Veg Manchurian,"yogurt, potato, chicken, garlic",347.82,6,Veg
Tandoori Platter,"cream, broccoli, basil, butter, paneer",629.58,34,Combo
Chicken 65,"cheese, chicken, flour, butter, spinach",495.39,16,Non-Veg
Paneer + Chicken Combo,"cheese, yogurt, basil",398.45,44,Veg
Chicken Korma,"capsicum, butter, oregano, tomato, cream",277.69,39,Non-Veg
Chicken Tikka,"cucumber, capsicum, corn, butter, spinach",524.11,11,Non-Veg
Veg Thali,"milk, paneer, egg, beef",260.41,18,Veg
Cold Coffee,"capsicum, corn, tomato",342.15,45,Beverage
Fresh Lime Soda,"corn, butter, chicken, broccoli, mushroom",204.83,13,Veg
Tandoori Platter,"rice, broccoli, flour, basil",343.56,24,Combo
Hara Bhara Kebab,"chicken, capsicum, milk, tomato",423.27,5,Starter
Veg Spring Rolls,"pepper, carrot, potato, fish",231.42,38,Veg
Palak Paneer,"tomato, egg, flour",262.78,34,Veg
Rasgulla,"yogurt, ginger, egg",332.41,38,Dessert
Biryani Combo,"lentils, noodles, rice",501.56,13,Combo
Vegetable Korma,"milk, yogurt, capsicum",415.76,8,Veg
Chicken Tikka Masala,"carrot, spinach, noodles, ginger",482.91,30,Non-Veg
Mutton Rogan Josh,"mushroom, beef, cheese, oregano, carrot",526.25,20,Non-Veg
Rasgulla,"yogurt, noodles, broccoli, lentils, basil",303.71,34,Dessert
Non-Veg Platter,"cheese, garlic, carrot",546.82,45,Veg
Chicken Korma,"cheese, capsicum, egg, cucumber, broccoli",449.2,34,Non-Veg
Methi Malai Paneer,"flour, cream, mushroom, corn, yogurt",232.41,6,Veg
Palak Paneer,"tomato, spinach, potato, garlic",260.92,45,Veg
Green Tea,"capsicum, oregano, ginger, lentils, cheese",366.22,20,Beverage
Fish Curry,"carrot, onion, flour, cucumber, lentils",393.96,27,Non-Veg
Mango Kulfi,"broccoli, paneer, milk",590.17,16,Dessert
Rice Kheer,"cucumber, paneer, potato, noodles",348.48,9,Dessert
Jalebi,"egg, broccoli, onion, garlic",395.35,9,Veg
Bhindi Masala,"onion, lentils, yogurt, spinach, cream",311.34,44,Veg
Gulab Jamun,"butter, oregano, chicken, carrot",355.09,28,Dessert
Butter Milk,"cream, onion, corn, oregano, tomato",283.97,13,Beverage
Butter Milk,"potato, ginger, mushroom, chicken, yogurt",616.23,22,Beverage
Egg Curry,"tomato, broccoli, cream, beef, basil",328.52,44,Non-Veg
Biryani Combo,"beef, chicken, broccoli, corn",563.65,32,Combo
Cold Coffee,"spinach, cream, chicken",587.11,16,Beverage
Dessert Combo,"mushroom, cucumber, chicken, rice",198.51,7,Combo
Jalebi,"butter, yogurt, ginger, milk",295.2,36,Veg
Paneer Tikka Masala,"basil, carrot, egg, onion, beef",419.11,20,Veg
Grilled Fish,"cucumber, lentils, spinach",246.54,37,Non-Veg
Mango Lassi,"chicken, cream, paneer",615.38,37,Beverage
Veg Thali,"potato, beef, chicken",409.34,16,Veg
Filter Coffee,"broccoli, spinach, noodles, onion",230.89,26,Beverage
Fresh Lime Soda,"tomato, fish, corn, carrot",121.86,6,Main Course
Beef Stir Fry,"carrot, cream, lentils",412.28,30,Non-Veg
Rose Milk,"broccoli, onion, tomato",347.7,17,Beverage
Veg Spring Rolls,"butter, capsicum, mushroom, basil",131.23,28,Veg
Fruit Custard,"fish, spinach, broccoli, noodles, milk",425.54,9,Combo
Mango Kulfi,"fish, mushroom, beef, rice, garlic",577.82,18,Dessert
Gulab Jamun,"mushroom, corn, beef, cream, potato",347.3,10,Dessert
Vegetable Korma,"potato, paneer, garlic",596.28,20,Veg
Methi Malai Paneer,"noodles, pepper, potato",316.25,16,Veg
Sweet Lassi,"rice, cream, flour, tomato, basil",166.77,39,Beverage
Filter Coffee,"flour, yogurt, rice, cheese, butter",373.58,30,Beverage
Mango Kulfi,"butter, corn, paneer, yogurt",289.01,12,Dessert
Mango Lassi,"pepper, rice, onion, broccoli",215.83,22,Beverage
Corn Cheese Balls,"cream, spinach, mushroom, rice, cheese",649.43,6,Beverage
Chana Masala,"noodles, tomato, mushroom",375.86,7,Combo
Mango Lassi,"fish, cucumber, chicken, pepper",308.58,37,Beverage
Chicken Do Pyaza,"paneer, pepper, cream, onion, corn",439.22,29,Non-Veg
Mix Vegetable,"capsicum, broccoli, potato, rice, carrot",266.32,33,Veg
Chicken Tikka,"cheese, oregano, milk, chicken",620.97,35,Non-Veg
Paneer Bhurji,"tomato, cheese, garlic, yogurt",444.47,40,Veg
Green Tea,"paneer, beef, onion",599.25,18,Beverage
Samosa,"tomato, cheese, onion, lentils",614.23,11,Combo
Masala Chai,"broccoli, mushroom, milk, paneer",569.97,44,Beverage
Family Meal Deal,"cheese, lentils, carrot, tomato",344.48,9,Veg
Dessert Combo,"chicken, fish, yogurt, beef",444.17,16,Combo
Onion Bhaji,"pepper, noodles, ginger, lentils",137.91,15,Starter
Family Meal Deal,"ginger, flour, potato",266.26,38,Veg
Palak Paneer,"onion, rice, cucumber, potato, yogurt",252.49,37,Veg
Chilli Paneer,"egg, yogurt, flour, mushroom",309.63,39,Veg
Methi Malai Paneer,"milk, chicken, noodles, lentils, basil",410.49,36,Veg
Paneer Bhurji,"fish, paneer, capsicum, mushroom, yogurt",462.22,34,Veg
Fruit Custard,"carrot, rice, broccoli",135.85,10,Beverage
Beef Stir Fry,"flour, lentils, cheese, capsicum",620.43,30,Non-Veg
Biryani Combo,"oregano, spinach, lentils",137.7,40,Combo
Fresh Lime Soda,"lentils, noodles, butter, oregano",296.17,43,Non-Veg
Gulab Jamun,"tomato, broccoli, cream, flour, milk",179.44,24,Dessert
Paneer Butter Masala,"noodles, milk, cream, onion, basil",140.48,40,Veg
Samosa,"basil, pepper, corn, oregano, mushroom",348.52,26,Dessert
Beef Stir Fry,"basil, broccoli, onion, potato",264.63,21,Non-Veg
Chicken 65,"basil, oregano, paneer, cucumber, rice",490.38,44,Non-Veg
Biryani Combo,"pepper, beef, carrot, tomato, flour",193.9,12,Combo
Grilled Fish,"ginger, oregano, pepper, paneer, tomato",419.17,27,Non-Veg
Aloo Gobi,"broccoli, onion, capsicum, lentils",411.77,45,Veg
Green Tea,"basil, rice, cucumber",373.81,11,Beverage
Ras Malai,"rice, fish, cucumber, basil",551.51,14,Dessert
Mushroom Masala,"cheese, potato, flour, yogurt",126.57,30,Main Course
Veg Manchurian,"oregano, beef, corn",397.28,23,Veg
Dal + Rice Combo,"capsicum, fish, tomato",129.63,27,Veg
Biryani Combo,"cream, potato, milk, paneer",220.32,25,Combo
Mushroom Masala,"cheese, capsicum, basil, carrot",307.23,22,Dessert
Biryani Combo,"oregano, mushroom, pepper, cheese",242.48,39,Combo
Gajar Halwa,"butter, ginger, oregano, basil",255.59,24,Dessert
Paneer + Chicken Combo,"ginger, paneer, milk, broccoli",509.26,23,Veg
Chicken 65,"carrot, paneer, yogurt, oregano",425.29,37,Non-Veg
Palak Paneer,"lentils, basil, milk",376.05,8,Veg
Chicken Korma,"basil, oregano, yogurt, noodles, potato",531.23,42,Non-Veg
Mushroom Masala,"carrot, lentils, potato",519.26,16,Combo
Aloo Gobi,"yogurt, milk, oregano",177.33,10,Veg
Veg Manchurian,"garlic, butter, beef, flour",519.73,22,Veg
Chicken Do Pyaza,"egg, cream, noodles, butter",332.69,40,Non-Veg
Methi Malai Paneer,"egg, rice, potato, spinach, ginger",390.23,7,Veg
Beef Stir Fry,"yogurt, spinach, lentils, butter",195.68,38,Non-Veg
Masala Chai,"fish, carrot, garlic, basil, egg",125.41,11,Beverage
Bhindi Masala,"potato, rice, pepper, oregano, spinach",394.8,10,Non-Veg
Fish Curry,"garlic, spinach, cheese, corn",503.91,38,Non-Veg
Beef Stir Fry,"tomato, potato, cream, capsicum, egg",341.13,9,Non-Veg
Tandoori Platter,"carrot, flour, yogurt, basil, pepper",455.05,29,Combo
Starter Platter,"carrot, chicken, egg",434.15,24,Combo
